scientificName,x_coord,y_coord,presence,elevation,slope,aspect,hcas
Leipoa ocellata,133778.403701909,-3217685.777790726,0,160.71979,3.0420039,137.8017,0.8486628
Leipoa ocellata,749103.6353995542,-3527697.2364910697,0,288.93292,39.798965,320.65515,0.80299604
Leipoa ocellata,1718442.3104042464,-3150690.823378461,0,242.27484,54.504066,217.05875,0.021304581
Leipoa ocellata,1181851.311215522,-3328636.891131748,0,100.63919,7.9754,307.327,0.41997212
Leipoa ocellata,1528290.109201636,-3052297.712502606,0,293.43637,18.660458,198.39238,0.31126153
Leipoa ocellata,1014192.4975732694,-2603495.3203260824,0,183.13976,32.598095,359.52353,0.88750386
Leipoa ocellata,1214072.850350648,-2567945.0026264433,0,196.05936,19.464376,317.87732,0.30981597
Leipoa ocellata,557036.6301784107,-2443348.7451005615,0,236.98347,49.773663,176.32457,0.8444919
Leipoa ocellata,1308139.1582351686,-2415170.096467108,0,295.47986,2.8444066,199.37537,0.56283784
Leipoa ocellata,615946.5452121472,-3752348.1027499535,0,253.7528,76.32617,98.09922,0.0077195973
Leipoa ocellata,818087.9339752131,-3608768.5713874944,0,113.63011,23.692568,2.108238,0.8630676
Leipoa ocellata,1563470.3543664294,-3580300.3754601683,0,338.00348,51.465584,239.23972,0.010648047
Leipoa ocellata,1582578.8434742473,-2869622.3568357076,0,496.39197,65.39812,94.48789,0.73064166
Leipoa ocellata,928777.4750696447,-3676492.278861836,0,55.41032,13.118531,350.74252,0.473558
Leipoa ocellata,342423.7707165885,-3614461.4647873184,0,91.28425,66.179504,287.38116,0.0011763128
Leipoa ocellata,670372.6329124774,-2613418.983522408,0,93.30403,13.329815,188.64247,0.65505195
Leipoa ocellata,-46744.18816360652,-2684556.9636647073,0,478.97003,16.84248,333.16177,0.95520097
Leipoa ocellata,1192563.5329805403,-4113720.741863802,0,389.30887,83.352066,290.82635,0.017083025
Leipoa ocellata,339553.0743856904,-3140205.7904244135,0,99.955986,35.005577,230.60312,0.21352191
Leipoa ocellata,792398.5184215986,-3024692.3218743834,0,34.788063,32.076397,160.1113,0.15580706
Leipoa ocellata,-42928.35251291124,-2601881.954191697,0,755.8095,16.24025,256.20178,0.8211475
Leipoa ocellata,964245.4667600968,-3642664.471954201,0,86.3707,28.287668,276.64935,0.5339589
Leipoa ocellata,1104447.521101618,-3806158.020242367,0,72.461426,3.6258867,344.5555,0.38488483
Leipoa ocellata,694341.2294182654,-3086268.6422624504,0,13.710416,26.247204,247.18164,0.49164402
Leipoa ocellata,735091.2736063219,-3910584.1130711315,0,58.87048,15.637197,215.41965,0.021639474
Leipoa ocellata,914756.4109313025,-3930438.2168045,0,75.22219,36.503376,96.66345,0.94081295
Leipoa ocellata,974063.9166930632,-4127294.9600108764,0,296.29834,65.64338,13.733603,0.058226127
Leipoa ocellata,1438777.9459255247,-3176544.236531258,0,150.03023,18.646471,75.000404,0.67282355
Leipoa ocellata,1161781.4897690876,-3007494.229656443,0,202.8711,52.20411,31.816618,0.8428586
Leipoa ocellata,1324124.979107104,-4238786.634463031,0,10.6715145,17.017216,344.33398,0.3111166
Leipoa ocellata,1687886.6053743865,-3918328.2545462,0,127.07441,76.90071,63.06958,0.4003252
Leipoa ocellata,1286189.0673915655,-2335506.3173727696,0,409.0224,55.08109,50.963547,0.566514
Leipoa ocellata,1450878.447053638,-3800266.799912793,0,251.36641,4.843112,272.37,0.00516104
Leipoa ocellata,1166956.28003481,-3457683.0776826255,0,95.25368,16.228592,89.01626,0.7090944
Leipoa ocellata,1133294.883970951,-3868684.8111473843,0,78.34431,6.911498,173.63641,0.5946686
Leipoa ocellata,1600195.7523856717,-3417594.3039233834,0,174.1895,20.42859,302.68762,0.10855583
Leipoa ocellata,1093047.7474513089,-3912327.822183286,0,72.83325,7.7185163,56.007023,0.0037212041
Leipoa ocellata,773864.8444040319,-3686791.346088583,0,71.35756,56.950336,57.38134,0.94179577
Leipoa ocellata,1745915.8722689755,-2830678.2918241736,0,336.9169,60.690334,183.68126,0.46303615
Leipoa ocellata,934271.2805420734,-2588186.109615622,0,108.7334,9.071871,277.20132,0.65071064
Leipoa ocellata,1022960.189595519,-3008595.6794876605,0,202.5425,79.756355,88.62488,0.61788
Leipoa ocellata,373750.9664102187,-2551545.0536197918,0,335.53,24.1275,60.614468,0.9139062
Leipoa ocellata,1415221.6631940347,-3081589.677239628,0,213.4456,4.5565014,221.81017,0.48168045
Leipoa ocellata,1099640.0723221288,-2656914.198428872,0,218.86116,39.461056,297.83743,0.61704904
Leipoa ocellata,1548564.3588142886,-3764438.7063850686,0,403.79523,85.99198,240.67949,0.07249787
Leipoa ocellata,292054.1154725844,-2882488.785213154,0,217.853,44.883884,55.46095,0.90711856
Leipoa ocellata,1273628.3955520734,-3462322.7983225705,0,213.44527,10.033839,253.7844,0.72157717
Leipoa ocellata,845405.1096223498,-2753111.9364073216,0,68.049355,6.3225,282.12238,0.6785359
Leipoa ocellata,712418.5239909414,-3268946.0951218707,0,219.168,82.264206,209.06409,0.89229786
Leipoa ocellata,1186105.5985517537,-3559740.277288164,0,121.708244,21.005909,344.50583,0.90112686
Leipoa ocellata,821442.0578247914,-3184048.9603027673,0,56.519424,20.62316,85.51177,0.3381283
Leipoa ocellata,835737.8614321362,-3452754.608706824,0,85.594864,12.8363285,329.88446,0.66623396
Leipoa ocellata,-218163.2668979216,-2421995.472034317,0,437.11285,63.83645,344.00092,0.93274057
Leipoa ocellata,270078.49693571456,-2422605.5099917483,0,546.35913,33.970146,256.49768,0.80851674
Leipoa ocellata,-5700.103185887807,-2878061.6807616227,0,556.95,32.977463,125.20561,0.8996629
Leipoa ocellata,1468208.7059635525,-2552830.336528877,0,296.29208,12.269085,96.191025,0.24005315
Leipoa ocellata,465376.2392162449,-2720109.970052641,0,135.4834,2.9343219,164.63007,0.8361659
Leipoa ocellata,698173.7845634297,-3049608.727714589,0,30.649448,12.363421,109.524445,0.40139002
Leipoa ocellata,380732.9318595236,-3490452.67785358,0,124.66602,35.019695,157.31712,0.1921379
Leipoa ocellata,1251114.091207552,-3871787.065538376,0,116.296585,1.2537603,347.0035,0.27185196
Leipoa ocellata,1455139.7808345852,-2976295.446900189,0,409.97275,59.0263,280.95297,0.46688285
Leipoa ocellata,1161044.9356571059,-2418910.4191701435,0,229.81363,27.978523,130.63155,0.34191594
Leipoa ocellata,893221.8843862592,-2931958.7462208774,0,110.15358,49.597664,253.75824,0.8872485
Leipoa ocellata,661308.848771789,-3146189.487608333,0,22.895477,6.7861743,119.70722,0.5240502
Leipoa ocellata,537102.3460284189,-3743603.5913429162,0,152.35318,36.551327,166.1024,0.010159878
Leipoa ocellata,1039851.022904426,-3292960.112322761,0,107.47471,19.450293,284.48947,0.40870824
Leipoa ocellata,319438.7195891526,-3578488.871207714,0,100.8308,44.750336,143.90738,0.72440934
Leipoa ocellata,1383486.28491772,-3202699.327406771,0,150.27943,7.465482,170.28363,0.5521566
Leipoa ocellata,-51511.50723693071,-3243487.2893912005,0,177.9686,53.962585,212.42438,0.95311815
Leipoa ocellata,1665963.0646814404,-3880309.695749496,0,730.80884,78.934166,0.5759641,0.4554085
Leipoa ocellata,1407181.0235399792,-2501155.3996544825,0,307.168,42.52748,6.47582,0.23354095
Leipoa ocellata,1489854.702465348,-3912880.616228899,0,448.9083,83.781685,155.62506,0.10676181
Leipoa ocellata,552593.0437226237,-3508431.161806412,0,74.57562,63.752953,319.47375,0.5465359
Leipoa ocellata,831550.6653488366,-2942803.7486197306,0,41.61108,67.55272,256.54517,0.92751217
Leipoa ocellata,661989.2793793808,-3518554.7670152504,0,289.70068,79.33302,156.69763,0.71388936
Leipoa ocellata,235596.83487418984,-3138344.3817226426,0,224.67233,28.161203,24.551744,0.87859654
Leipoa ocellata,672921.8197533651,-3783453.3903817483,0,116.74936,55.25375,35.27162,0.45909962
Leipoa ocellata,1377093.9814354759,-2356335.2265961347,0,334.26202,65.38143,98.444595,0.52840775
Leipoa ocellata,827901.2752406434,-2764965.993742814,0,63.343643,1.2360393,329.69598,0.36628327
Leipoa ocellata,1123627.1744309955,-3023456.323659115,0,215.69423,46.176174,189.36229,0.84707105
Leipoa ocellata,1284257.388699719,-3130506.10701171,0,175.85138,5.2782025,81.36868,0.82366943
Leipoa ocellata,1238199.4867853436,-3938220.0242259004,0,109.44827,29.856052,316.10547,0.0075408197
Leipoa ocellata,-122602.33810975461,-3042547.5639174525,0,410.81738,34.371704,243.77707,0.96970844
Leipoa ocellata,776642.0889199047,-3697122.2584561706,0,60.404724,54.656956,249.59534,0.93386894
Leipoa ocellata,939065.3062244098,-3800347.382132831,0,62.330814,60.38785,311.7552,0.07398645
Leipoa ocellata,118644.85282126474,-3340088.0620171595,0,186.77716,62.66587,10.861995,0.9204763
Leipoa ocellata,1183573.1197703674,-3885949.6063427455,0,94.017075,12.87512,331.6446,0.5380692
Leipoa ocellata,1287790.5699410564,-3876189.277640388,0,129.77756,13.902228,208.54985,0.30166984
Leipoa ocellata,598670.8384609987,-3150500.281069879,0,3.6073017,54.347515,70.42343,0.6171422
Leipoa ocellata,1720760.7652435666,-3546455.0428138976,0,313.8319,18.792469,53.937256,0.15972097
Leipoa ocellata,1687333.3237871034,-2772846.593975989,0,335.045,35.47916,262.48538,0.4281536
Leipoa ocellata,711504.4972484678,-2758901.5838458044,0,92.500175,39.343323,258.9705,0.5188151
Leipoa ocellata,16019.401570545388,-3260677.7796180653,0,189.02367,35.956482,60.494343,0.94567734
Leipoa ocellata,658546.9902475433,-3415531.2884438867,0,215.25087,39.41392,126.947556,0.6753502
Leipoa ocellata,844898.7557712215,-3718444.430829933,0,59.783882,16.95874,137.22128,0.45589796
Leipoa ocellata,934018.183402985,-3299153.8234797535,0,175.71992,82.55129,114.047226,0.6670599
Leipoa ocellata,397725.9433236915,-3241277.1464798134,0,102.0168,22.406172,262.84668,0.6981248
Leipoa ocellata,1438115.9728810359,-2423939.4343050565,0,357.4815,44.464176,359.39783,0.5141781
Leipoa ocellata,-100297.36812204405,-2839847.132015769,0,858.5761,87.87055,96.613174,0.9146299
Leipoa ocellata,1030195.3565316002,-3251305.829359282,0,78.71596,5.069689,9.830295,0.29786447
Leipoa ocellata,911414.9774376635,-3272923.708542521,0,203.50061,78.91924,321.92105,0.74428123
Leipoa ocellata,1410158.1218376204,-2967432.4068514192,0,308.3608,36.533516,315.8712,0.5948362
Leipoa ocellata,1494536.5319193036,-2993993.9645435656,0,354.76035,15.459723,218.68942,0.5221029
Leipoa ocellata,959361.8286282591,-2257333.4323166288,0,124.535545,12.492933,103.92014,0.2539892
Leipoa ocellata,1198963.7383482761,-3604842.9164318857,0,115.76136,12.3451395,275.08456,0.865567
Leipoa ocellata,174926.50234027675,-3089799.7839887254,0,208.58096,19.474915,248.3478,0.9465174
Leipoa ocellata,856674.8783298362,-2781488.996960729,0,64.19236,7.3219566,152.85052,0.1875194
Leipoa ocellata,29965.554863288,-3337975.4728087056,0,190.94453,77.99749,271.3376,0.9313879
Leipoa ocellata,199398.7370814566,-2625799.0295076384,0,502.2765,57.52136,163.33115,0.54736406
Leipoa ocellata,1064707.4091609332,-3377730.94877795,0,215.31436,68.5265,257.32373,0.63767934
Leipoa ocellata,-293539.2852759997,-2683073.3032021676,0,575.559,29.613102,46.09859,0.86223376
Leipoa ocellata,1476832.9560627448,-2593214.3147919495,0,325.41254,55.313858,97.57634,0.76051
Leipoa ocellata,531812.5218050468,-2730604.4173663747,0,97.56648,78.40478,244.35806,0.8007582
Leipoa ocellata,1671246.9116690604,-3269090.648737613,0,171.76634,4.99446,240.52003,0.053547792
Leipoa ocellata,486834.8362513496,-3298575.1261621397,0,72.25881,46.48673,203.74359,0.6681262
Leipoa ocellata,1579717.645311434,-3872139.6822751686,0,824.4748,64.47859,21.620035,0.07473622
Leipoa ocellata,661941.2162952528,-2483539.6235003253,0,168.9096,17.629112,351.40475,0.7967121
Leipoa ocellata,956009.621858489,-2483874.253412683,0,166.11426,40.346073,353.63315,0.6979266
Leipoa ocellata,679513.7510032658,-3463598.3137792684,0,151.49483,42.618557,105.593765,0.77091736
Leipoa ocellata,1285555.877404859,-3934176.106224838,0,118.143234,3.644393,354.18637,0.0067728017
Leipoa ocellata,1024092.0072226785,-3950711.8567834734,0,89.01486,13.558904,261.6242,0.10001023
Leipoa ocellata,1375580.6719346195,-2512073.872462744,0,289.15363,35.281322,330.4921,0.51770097
Leipoa ocellata,978250.2623083019,-2690476.8432605695,0,158.54962,51.112415,258.69324,0.8753733
Leipoa ocellata,510886.37474048854,-2710053.8955646786,0,129.84258,74.909676,273.53915,0.9143452
Leipoa ocellata,1564712.301543038,-3262227.263022526,0,155.49902,12.426288,23.492296,0.54747254
Leipoa ocellata,770736.241630107,-3328650.556412632,0,30.86719,49.680347,269.93842,0.74375784
Leipoa ocellata,462565.80883984163,-2991629.396818269,0,20.974766,29.241055,159.21764,0.67135566
Leipoa ocellata,1120466.9253607641,-3254387.1964042294,0,151.36337,12.728802,33.93092,0.5492871
Leipoa ocellata,953215.6294209633,-2829818.0963487886,0,136.31985,16.35917,317.27875,0.7057348
Leipoa ocellata,1033456.9383835698,-3140515.2527627056,0,89.46769,34.82063,225.53828,0.55555904
Leipoa ocellata,429075.1703108104,-2471592.598635795,0,321.9337,13.611116,119.99523,0.90903914
Leipoa ocellata,1279802.385982512,-3224953.2509108298,0,142.53613,15.731143,106.0175,0.7785134
Leipoa ocellata,-230018.39044592195,-2837044.1388862124,0,693.82874,80.87286,28.766294,0.8755132
Leipoa ocellata,53350.331109901475,-2811786.5356905875,0,578.4114,9.295681,283.4306,0.7655595
Leipoa ocellata,506790.98325660697,-3102742.0197130684,0,-12.951715,0.23555672,113.47651,0.9620507
Leipoa ocellata,-48241.95156092281,-3320451.353066464,0,110.65466,16.177443,201.34346,0.9249272
Leipoa ocellata,1075766.5450096093,-3085276.470935892,0,174.9439,77.07969,249.09325,0.60108656
Leipoa ocellata,526389.3764757187,-2367126.907631279,0,276.0142,48.939587,173.52802,0.78245336
Leipoa ocellata,-196580.6994389087,-2758526.601302725,0,733.8391,65.88221,186.02501,0.92734104
Leipoa ocellata,1442204.1754275349,-4071541.8321650038,0,868.5498,88.11371,312.30237,0.7594863
Leipoa ocellata,1331474.4324242051,-4072683.527445678,0,351.75113,83.05606,116.22107,0.6617886
Leipoa ocellata,1280976.4085322167,-2964563.610169341,0,242.12949,8.087892,195.19347,0.56361324
Leipoa ocellata,1696030.4874912507,-2995922.6138240546,0,352.03134,68.26765,229.8413,0.334354
Leipoa ocellata,947416.2292838661,-3949187.285355532,0,89.72291,35.218536,34.902855,0.023724148
Leipoa ocellata,1035199.1759201189,-3884133.997784828,0,71.91216,44.90659,90.09895,0.27096394
Leipoa ocellata,748614.0732522965,-3042370.607712517,0,22.45671,36.720238,99.08403,0.74704146
Leipoa ocellata,1207045.3868513103,-3084535.2438175054,0,168.98653,30.37236,76.39852,0.35386947
Leipoa ocellata,1276041.2492006598,-2318045.4777494213,0,357.83685,16.846424,273.31424,0.44486648
Leipoa ocellata,314184.5119639208,-3642180.3801436024,0,61.438046,36.33128,51.676586,0.8724221
Leipoa ocellata,1389412.575278534,-2680663.4845747934,0,372.1022,51.16006,287.62466,0.46350253
Leipoa ocellata,622343.3454352159,-2940371.8304178063,0,15.874813,40.380806,31.491678,0.5442679
Leipoa ocellata,669194.7835780372,-3918420.0934083634,0,10.2703705,18.089811,26.52918,0.0043244506
Leipoa ocellata,726168.6575585308,-3934157.025947192,0,25.78882,15.133503,168.52579,0.034450896
Leipoa ocellata,1750532.62834182,-2745162.3687399216,0,133.1986,29.958157,70.01699,0.022530297
Leipoa ocellata,881783.2914811992,-2798510.836385892,0,123.118866,62.709637,286.90216,0.4484905
Leipoa ocellata,311070.76900341467,-3050699.982913151,0,107.1808,28.535576,218.6847,0.61994356
Leipoa ocellata,1304641.7541041432,-4019092.680741434,0,175.46962,57.463528,248.47401,0.2994667
Leipoa ocellata,514111.68972021266,-3392873.204751338,0,89.97271,64.2623,323.22763,0.7675699
Leipoa ocellata,484460.5375082822,-3060331.2076939116,0,-11.484866,0.90825516,34.200424,0.46387026
Leipoa ocellata,1562679.105907528,-3360439.244401937,0,139.49706,0.50324404,166.2444,0.061856564
Leipoa ocellata,559456.5459785009,-2507115.810120876,0,231.89961,32.491817,304.30145,0.8865542
Leipoa ocellata,1678348.475198553,-3184516.600423129,0,238.71898,40.801723,138.38684,0.023424672
Leipoa ocellata,1182002.447559674,-2576559.892056285,0,221.37059,45.49036,225.63522,0.55516
Leipoa ocellata,973104.1938225423,-2687137.0009787115,0,164.35335,46.612858,153.9495,0.77856636
Leipoa ocellata,832613.0931172958,-4057094.95198964,0,137.65186,6.6589975,121.91063,0.16219045
Leipoa ocellata,382430.50409807975,-3650369.282313116,0,169.6274,37.881382,352.12906,0.15145601
Leipoa ocellata,400360.2523391067,-3592158.9028699626,0,224.35426,21.071663,86.0328,0.40536597
Leipoa ocellata,464682.32350394793,-2260646.1878757123,0,258.4624,12.964289,56.66226,0.8171958
Leipoa ocellata,1458143.522520385,-3191473.194370689,0,148.52304,26.42302,222.17755,0.44704798
Leipoa ocellata,214733.09454783413,-2878059.9842552785,0,285.09515,52.126198,129.25998,0.8953151
Leipoa ocellata,696641.9393491197,-2264240.4478115775,0,252.01941,15.742804,292.52765,0.67716503
Leipoa ocellata,-261492.01120091684,-2886515.6680808417,0,535.5814,15.650527,140.85332,0.94319767
Leipoa ocellata,1399054.4206896587,-2915588.078181627,0,344.594,48.18396,23.5281,0.6660663
Leipoa ocellata,150213.22605624606,-2872643.4497608007,0,400.8219,55.10647,265.98166,0.84453243
Leipoa ocellata,415791.04448050575,-2749197.365755836,0,139.22891,24.940586,43.197468,0.92024463
Leipoa ocellata,1654214.8513280589,-3774215.540082393,0,917.8075,84.10361,347.371,0.30760676
Leipoa ocellata,501166.1319879181,-2794130.25935423,0,77.73413,61.73081,308.94415,0.92762834
Leipoa ocellata,1192591.5056703046,-4178270.945909798,0,112.51557,83.86423,117.57981,0.025205279
Leipoa ocellata,121703.20966777886,-2919388.8277255595,0,442.5194,64.3231,128.95734,0.95185435
Leipoa ocellata,1284690.5873376802,-2835760.531751351,0,304.88345,46.74945,174.61269,0.8978648
Leipoa ocellata,1522007.67276393,-3239850.273733142,0,153.2083,1.5629671,185.1415,0.12656537
Leipoa ocellata,127459.3682596306,-3092323.6915582926,0,226.93599,27.819244,206.66629,0.9617651
Leipoa ocellata,-218691.03080478322,-2704268.525086883,0,605.3286,34.27851,105.267944,0.85761464
Leipoa ocellata,840244.498918809,-3795920.51722943,0,48.281693,59.154953,229.52771,0.95071584
Leipoa ocellata,723400.258631401,-2357200.1758105694,0,251.88153,24.501411,265.1732,0.51936495
Leipoa ocellata,176236.44108462447,-3129192.0700835204,0,207.15642,8.928288,197.40805,0.3455071
Leipoa ocellata,747951.5904161591,-3676247.220314797,0,78.606674,21.789093,131.18962,0.6545824
Leipoa ocellata,1093245.584764085,-3322148.050647464,0,172.70883,19.110872,206.11496,0.7443618
Leipoa ocellata,1420459.3189856382,-2358922.9227772104,0,392.35373,78.56317,243.68077,0.8185216
Leipoa ocellata,452855.0591690144,-2870918.4345058687,0,63.621387,17.101969,189.89633,0.93685794
Leipoa ocellata,452940.5272954497,-2923713.3923890474,0,42.600685,15.965085,235.08347,0.9405673
Leipoa ocellata,621553.7063961454,-3203355.354974867,0,60.16636,20.50823,281.5335,0.8026299
Leipoa ocellata,1666383.119775121,-2920544.9170919913,0,443.60614,64.916504,191.83015,0.006364885
Leipoa ocellata,1708510.2769335997,-2696840.5507069286,0,434.27585,73.46091,276.08997,0.007273447
Leipoa ocellata,-252323.145950547,-2263638.5655433787,0,365.09497,17.192345,287.74915,0.9655998
Leipoa ocellata,771339.5157895613,-3254387.019403899,0,1.1818668,15.274701,118.20601,0.7016828
Leipoa ocellata,1004129.6862212432,-2448815.558944593,0,186.55052,38.473286,65.19801,0.75319976
Leipoa ocellata,1571750.815439002,-3022451.305481892,0,299.1746,12.329921,246.85971,0.024371995
Leipoa ocellata,1538061.266822859,-3565206.0625826633,0,267.2498,15.300882,321.2546,0.008306595
Leipoa ocellata,580234.5501979443,-2810591.994950874,0,43.87606,39.2817,21.752441,0.92104465
Leipoa ocellata,851929.288354739,-3974302.467859247,0,119.3039,38.249763,100.829506,0.029644411
Leipoa ocellata,1602760.404354309,-2737564.8827916225,0,342.9311,46.979347,90.30391,0.023194969
Leipoa ocellata,-246403.01528959782,-2369444.577935692,0,401.42282,28.876432,264.75815,0.9432259
Leipoa ocellata,1234028.4295509614,-4072337.5143081234,0,220.30661,55.616344,350.56528,0.017303256
Leipoa ocellata,381719.4220596661,-2721607.1059601456,0,167.30936,59.309605,268.72455,0.78141636
Leipoa ocellata,1649189.3342095837,-3996720.6174651547,0,64.960884,69.94756,276.60846,0.71596515
Leipoa ocellata,1614867.6770198068,-4016528.5836662897,0,240.84926,87.58992,216.55763,0.70486224
Leipoa ocellata,-46172.51941806679,-3087876.8456626846,0,351.40616,48.48194,25.534647,0.9689632
Leipoa ocellata,-81096.82100962114,-2856228.662816263,0,634.50366,26.119576,87.46188,0.9532455
Leipoa ocellata,144986.35876709493,-2915153.233758347,0,395.53436,64.66412,341.82346,0.9300134
Leipoa ocellata,1757380.7718538744,-3607255.8651740113,0,317.55527,57.910244,123.94186,0.024914388
Leipoa ocellata,-17609.206921171408,-2377118.724312406,0,669.9448,67.43597,133.19669,0.59923726
Leipoa ocellata,1296042.1710086723,-2861458.1701923707,0,330.6903,50.114296,298.34692,0.82373786
Leipoa ocellata,1020834.0028158699,-3054481.1933443435,0,122.57834,50.329247,125.04172,0.5807928
Leipoa ocellata,808656.9202784735,-2483008.900634366,0,167.48303,23.21909,57.593517,0.65688235
Leipoa ocellata,165921.4607755994,-2343795.9916258906,0,484.74658,6.4331493,9.1455555,0.7923431
Leipoa ocellata,301357.2713342461,-3141046.74586633,0,119.266975,45.145794,160.89716,0.64619666
Leipoa ocellata,125436.99788829355,-3202882.846010163,0,199.41255,17.456282,131.0922,0.96371263
Leipoa ocellata,955204.5356419171,-2940103.6494321455,0,109.017845,25.129751,255.9127,0.5119604
Leipoa ocellata,1470477.9798676898,-4121633.221695809,0,695.15076,87.80881,242.16096,0.78274643
Leipoa ocellata,230069.58471362502,-3052699.946353878,0,255.87698,64.01482,89.23668,0.7432255
Leipoa ocellata,374522.8588937377,-2916706.1631208654,0,77.28432,39.248413,146.69676,0.75356543
Leipoa ocellata,1717745.0694364065,-3103928.321279098,0,331.4527,61.48445,75.72356,0.11301401
Leipoa ocellata,1764060.83789534,-2717551.728895751,0,205.25394,79.85896,184.04218,0.54177064
Leipoa ocellata,656458.688412278,-3103984.9203074896,0,30.134966,16.162594,143.25052,0.89017713
Leipoa ocellata,1663530.152617362,-3592177.3198279324,0,555.7182,79.636795,244.4711,0.08099177
Leipoa ocellata,1494522.2955610913,-2413157.703491832,0,212.35997,9.252595,120.273,0.33642772
Leipoa ocellata,740644.1339865237,-3683904.086648388,0,76.77669,28.047188,55.698456,0.17851016
Leipoa ocellata,491415.34976658813,-3271496.3724194686,0,107.30931,21.97478,13.214358,0.69477385
Leipoa ocellata,967875.0817978863,-2624713.7260205676,0,180.74516,50.61577,124.10718,0.8737439
Leipoa ocellata,822928.0421113186,-2962480.1136710276,0,50.51735,64.09036,253.92827,0.9457688
Leipoa ocellata,734476.9785335554,-3359552.285043859,0,3.8576922,32.053112,66.384026,0.15444341
Leipoa ocellata,1101180.7797119361,-2941897.9323654505,0,179.3262,9.882567,138.6512,0.71224725
Leipoa ocellata,-191683.8245904402,-2331711.585456559,0,449.92184,4.6224914,324.09088,0.9391163
Leipoa ocellata,567150.6733603494,-2986588.0872173607,0,18.752842,62.64831,247.93257,0.8293055
Leipoa ocellata,1374581.561481204,-3476114.125842845,0,250.65482,58.688065,256.42377,0.7574847
Leipoa ocellata,44931.00705810485,-3119553.2202484696,0,292.76306,23.125555,345.2443,0.93605155
Leipoa ocellata,594652.5945495741,-2261104.2156881285,0,202.09602,12.227301,303.30054,0.53762084
Leipoa ocellata,-207093.58554697296,-2396657.592862256,0,469.24652,23.867617,224.32935,0.9436631
Leipoa ocellata,189360.753332821,-3275765.4548617327,0,185.25896,29.243477,104.55691,0.80308086
Leipoa ocellata,894673.2510281237,-3353620.661353252,0,75.96365,38.91999,149.32195,0.65860313
Leipoa ocellata,468648.5838872758,-2731269.1974403,0,129.65044,29.70906,309.52228,0.9071288
Leipoa ocellata,650058.2519972891,-3870459.745607032,0,11.46234,43.1201,51.88598,0.002486619
Leipoa ocellata,390215.2419934032,-3329034.0958404755,0,137.15828,47.170826,42.40954,0.8317212
Leipoa ocellata,991689.1531712215,-3088193.534351601,0,108.83984,21.235424,291.7771,0.34915203
Leipoa ocellata,810884.3450155201,-3723593.8609548067,0,52.491436,36.24386,210.29726,0.6431254
Leipoa ocellata,1667107.0721212865,-2483297.1066890326,0,211.91275,55.388664,28.107616,0.24769852
Leipoa ocellata,835545.3918099992,-3979972.895720339,0,146.78685,45.425205,331.15683,0.011681046
Leipoa ocellata,1123599.6965232163,-2924467.996227612,0,166.04358,19.229107,248.35072,0.4404882
Leipoa ocellata,722964.0422662703,-2789438.0098322313,0,70.966446,22.394669,153.40915,0.5020754
Leipoa ocellata,1217529.7133747982,-3937521.8934740317,0,104.4899,2.6504834,114.233345,0.007459838
Leipoa ocellata,1153133.4114802715,-2535428.248697158,0,253.92505,21.025112,20.190262,0.46392983
Leipoa ocellata,724960.6155474273,-2421979.1301041036,0,197.37518,52.652637,329.13928,0.6199718
Leipoa ocellata,8315.078247498426,-3271541.3427460366,0,150.20605,3.7805963,155.13777,0.93054456
Leipoa ocellata,556622.4007298978,-3248820.6804894195,0,112.3016,77.29004,107.61152,0.7845612
Leipoa ocellata,1721019.841519497,-3795364.2069482524,0,24.670612,20.760542,120.83635,0.4815476
Leipoa ocellata,624961.9296469514,-3741204.9492306905,0,382.48624,68.29737,103.45608,0.12158156
Leipoa ocellata,850198.2849844653,-2713482.9099675077,0,77.74998,13.747903,152.67584,0.53431034
Leipoa ocellata,855673.5576896293,-3648220.9969059224,0,82.7304,24.85905,249.26784,0.89455104
Leipoa ocellata,1591898.4647431532,-2355699.49978242,0,329.1784,73.29177,17.127869,0.33562538
Leipoa ocellata,1101385.3784302732,-2689089.247715783,0,221.12169,34.565903,222.50906,0.7794903
Leipoa ocellata,1328094.038841415,-3765684.259580892,0,187.14978,14.2981415,254.01874,0.0049043107
Leipoa ocellata,65243.96886625988,-3178512.6224884773,0,225.91516,42.731728,201.11372,0.94598883
Leipoa ocellata,1425101.9236778389,-3792929.8034812817,0,217.97697,10.382729,0.6662485,0.0054064197
Leipoa ocellata,1550051.3310435985,-3189618.0346343163,0,168.87244,22.058922,196.64151,0.015030352
Leipoa ocellata,221597.43677069515,-2768182.2328767427,0,320.87808,15.011839,22.247583,0.70569646
Leipoa ocellata,1042667.4227831058,-2330782.171724941,0,180.8523,14.147568,316.4177,0.3711736
Leipoa ocellata,-25493.428591568747,-3442397.5056946753,0,55.483635,19.53975,267.9204,0.9368111
Leipoa ocellata,1718670.3095532116,-2730523.704103025,0,254.44781,71.66057,53.257645,0.6217109
Leipoa ocellata,1615845.9606010644,-3636179.169123158,0,430.78946,78.9653,263.34915,0.0069673196
Leipoa ocellata,1371168.772845225,-3137448.2678130595,0,178.54909,12.275604,215.5949,0.62803507
Leipoa ocellata,142494.5382216761,-2269144.943872518,0,416.58627,16.436714,134.25504,0.91984594
Leipoa ocellata,-187614.03734684238,-2557619.6546621528,0,560.69086,22.744307,233.3301,0.947715
Leipoa ocellata,312600.62840715866,-2302809.7263864884,0,431.48068,62.574364,230.39217,0.84528136
